8, -1
13, -1
20, -1
38, -1
42, -1
44, -1
45, -1
53, -1
61, -1
64, -1
71, -1
91, -1
93, -1
107, -1
108, -1
125, -1
140, -1
151, -1
157, -1
192, -1
237, -1
268, 74.8
271, 9.25
276, 97.8
310, 8
312, 0
355, 30
363, 61.9
384, 91.8
394, 24
461, 102.6
485, 45
545, 0
666, 52
704, 51.5
706, 91.25
958, 82.5
993, 0
1112, -1
1139, 33.1
1388, 102
1402, 0
1655, 0
1711, 50
2511, -1
